date,i_m1sum,i_power,i_temp1,i_temp2,i_temp3
2022-08-02 05:45:00,-0.5872098936346772,-0.3629351094314062,-0.3746166553776783,-0.07254561910535162,-0.7215408457994434
2022-08-02 06:00:00,-0.5740009308438695,-0.3555761603690563,-0.3975427385613635,-0.10596892836485089,-0.741143811970923
2022-08-02 06:15:00,-0.5574897273553598,-0.32614036411965647,-0.3975427385613635,-0.1143247556797257,-0.7150065237422836
2022-08-02 06:30:00,-0.5145605982852347,-0.27462772068320684,-0.4204688217450487,-0.13103641030947535,-0.7280751678566033
2022-08-02 06:45:00,-0.4154933773541767,0.2478576627436397,-0.44339490492873385,-0.147748064939225,-0.5843200825990865
2022-08-02 07:00:00,-0.35770416514439285,0.5274977271129379,-0.46632098811241907,-0.16445971956897462,-0.44709931939872954
2022-08-02 07:15:00,-0.3048683139811619,0.6305230139858371,-0.48924707129610423,-0.1895272015135991,-0.34908448854133173
2022-08-02 07:30:00,-0.1942432506081471,1.2118799899114832,-0.5121731544797894,-0.21459468345822352,-0.18572643711233539
2022-08-02 07:45:00,-0.006015530839136863,1.8005959148994795,-0.5121731544797894,-0.23130633808797318,0.0756464451740588
2022-08-02 08:00:00,0.23504804009310432,0.16690922305779024,-0.5580253208471598,-0.239662165402848,-0.13345186065505654
2022-08-02 08:15:00,0.30274397439599393,-0.09065399412445804,-0.5580253208471598,-0.2563738200325976,-0.09424592831209742
2022-08-02 08:30:00,0.6907572563759712,0.32880610242948916,-0.6038774872145302,-0.26472964734747245,-0.15958914888369596
2022-08-02 08:45:00,1.653360419756085,2.7278234967555735,-0.6038774872145302,-0.2814413019772221,0.2716761068888544
2022-08-02 09:00:00,2.3699466511574045,4.552842864218361,-0.6268035703982154,-0.239662165402848,0.8009561935188027
2022-08-02 09:15:00,2.3749000122039576,4.7294576417147605,-0.6497296535819006,0.02772430867314621,1.0753977199195166
2022-08-02 09:45:00,2.4211313819717843,4.059793277040915,-0.35169057219399313,0.32017826469376487,1.3433049242630706
2022-08-02 10:15:00,2.201532375574606,1.9992875395829282,0.2443875905818218,0.5541414295102598,1.3563735683773903
2022-08-02 10:30:00,2.398015697087871,1.4620842580313815,0.63413100470447,0.6878346665482569,1.4217167889489888
